"longitude","latitude"
-84.442479,33.866399
-84.44253,33.867099
-84.442579,33.8674
-84.442719,33.86771
-84.442889,33.867939
-84.4431,33.86816
-84.443419,33.86842
-84.444014,33.868475
-84.444439,33.868475
-84.444765,33.868242
-84.444961,33.867973
-84.445505,33.867516
-84.446091,33.866424
-84.447027,33.866235
-84.447854,33.866216
-84.448409,33.866153
-84.448953,33.865884
-84.449334,33.865499
-84.449431,33.865105
-84.449719,33.864349
-84.447689,33.864099
-84.444939,33.863859
-84.4414,33.86354
-84.438789,33.86326
-84.438449,33.86321
-84.4381,33.86313
-84.43707,33.862689
-84.436669,33.862419
-84.435889,33.861779
-84.433449,33.85863
-84.432664,33.85761
-84.431889,33.856569
-84.43151,33.855829
-84.431269,33.8548
-84.430819,33.85264
-84.430329,33.850485
-84.43007,33.849059
-84.42974,33.848049
-84.42939,33.847519
-84.42859,33.84667
-84.42845,33.84656
-84.427779,33.846119
-84.42802,33.84587
-84.42874,33.84527
-84.428869,33.845039
-84.428829,33.844809
-84.42859,33.844359
-84.427659,33.84186
-84.427369,33.840909
-84.4273,33.84076
-84.426999,33.840359
-84.426689,33.84008
-84.42615,33.83969
-84.42527,33.839639
-84.425149,33.83963
-84.42449,33.83942
-84.423839,33.839175
-84.423529,33.83905
-84.422359,33.838629
-84.421539,33.83827
-84.420539,33.8376
-84.420109,33.83723
-84.420039,33.83714
-84.41973,33.836519
-84.41934,33.83444
-84.41915,33.833889
-84.419099,33.8338
-84.417895,33.83238
-84.41778,33.83222
-84.417,33.83119
-84.416079,33.829359
-84.415919,33.82908
-84.415839,33.828899
-84.41578,33.828679
-84.41581,33.828549
-84.41587,33.82838
-84.41638,33.82752
-84.416509,33.82719
-84.41673,33.826239
-84.41675,33.82594
-84.41673,33.825659
-84.416515,33.82504
-84.41646,33.82491
-84.416099,33.82395
-84.41591,33.82339
-84.415839,33.823049
-84.41581,33.82224
-84.41583,33.821899
-84.416059,33.821169
-84.416309,33.8206
-84.41695,33.819519
-84.417009,33.819339
-84.416989,33.81904
-84.41695,33.81888
-84.416879,33.81871
-84.41679,33.818559
-84.41648,33.818309
-84.416029,33.818005
-84.41587,33.81789
-84.41581,33.817779
-84.41564,33.81695
-84.41539,33.815279
-84.41537,33.81506
-84.41521,33.814469
-84.41494,33.813919
-84.41398,33.81208
-84.41359,33.81157
-84.413334,33.811355
-84.41281,33.810989
-84.412719,33.810859
-84.41267,33.810739
-84.41264,33.810579
-84.412879,33.809429
-84.412879,33.809219
-84.412879,33.80896
-84.412779,33.80839
-84.41264,33.80781
-84.41275,33.80699
-84.412859,33.80634
-84.413129,33.8056
-84.41355,33.80457
-84.414075,33.80366
-84.41539,33.80166
-84.415669,33.801239
-84.415729,33.80114
-84.41579,33.801009
-84.415919,33.800479
-84.41611,33.797889
-84.416099,33.797109
-84.41602,33.796725
-84.415859,33.79612
-84.41562,33.795609
-84.41408,33.793129
-84.412389,33.790949
-84.41208,33.79046
-84.41205,33.79041
-84.412019,33.79031
-84.41176,33.78721
-84.411669,33.78606
-84.41168,33.785799
-84.41191,33.784199
-84.41223,33.7839
-84.41332,33.78329
-84.413539,33.78306
-84.41363,33.78287
-84.41363,33.782659
-84.413559,33.7821
-84.41353,33.78183
-84.41345,33.7816
-84.410929,33.781589
-84.40914,33.78156
-84.406849,33.78154
-84.4047,33.781529
-84.40272,33.78153
-84.401589,33.78152
-84.40129,33.78152
-84.40059,33.78151
-84.399989,33.781509
-84.399149,33.7815
-84.397709,33.7815
-84.396069,33.7815
-84.395039,33.781489
-84.39198,33.78156
-84.390879,33.781519
-84.39056,33.78152
-84.38777,33.781489
-84.3867,33.78148
-84.3867,33.78076
