"longitude","latitude"
-84.24902,33.84935
-84.24896,33.84908
-84.24895,33.84887
-84.24902,33.84847
-84.24943,33.847749
-84.24957,33.84752
-84.24969,33.84726
-84.24976,33.84706
-84.2498,33.84642
-84.251739,33.846469
-84.25333,33.84648
-84.25366,33.84677
-84.254759,33.847459
-84.255749,33.848159
-84.256889,33.848849
-84.257569,33.849609
-84.25793,33.850019
-84.25834,33.850539
-84.258539,33.850839
-84.258699,33.851189
-84.259209,33.85326
-84.25937,33.854049
-84.25937,33.85431
-84.25936,33.85441
-84.25934,33.85452
-84.259149,33.855009
-84.25898,33.855239
-84.25879,33.85543
-84.258189,33.8558
-84.25561,33.857289
-84.25505,33.85768
-84.254899,33.857819
-84.253059,33.85947
-84.252609,33.859879
-84.252,33.860429
-84.25167,33.860919
-84.25155,33.86114
-84.25138,33.861659
-84.251369,33.8622
-84.25161,33.863219
-84.25175,33.863609
-84.25179,33.863799
-84.25179,33.863979
-84.251739,33.86417
-84.251189,33.865439
-84.250769,33.86637
-84.250679,33.866629
-84.250609,33.867259
-84.25056,33.870379
-84.25056,33.870729
-84.25056,33.870959
-84.25069,33.871569
-84.250799,33.871859
-84.25095,33.87214
-84.252129,33.873589
-84.25237,33.87394
-84.25253,33.87419
-84.25267,33.87457
-84.25272,33.87481
-84.25274,33.87528
-84.252849,33.87528
-84.25471,33.87526
-84.25481,33.87526
-84.255289,33.875319
-84.25548,33.875379
-84.2556,33.87543
-84.25569,33.87532
-84.25606,33.87494
-84.256159,33.87481
-84.25629,33.8746
-84.25634,33.87451
-84.25647,33.87424
-84.2566,33.87364
-84.25667,33.87311
-84.25679,33.87272
-84.25697,33.87243
-84.25732,33.87208
-84.257549,33.87193
-84.25939,33.87108
-84.26005,33.87085
-84.26096,33.87059
-84.2619,33.87041
-84.26291,33.87031
-84.26361,33.8703
-84.26435,33.87033
-84.26556,33.87047
-84.26613,33.87057
-84.26652,33.8707
-84.26688,33.87086
-84.26726,33.8711
-84.26878,33.87254
-84.27,33.87373
-84.270109,33.873889
-84.27018,33.87407
-84.27036,33.87475
-84.27036,33.87484
-84.27034,33.87494
-84.2703,33.87503
-84.27024,33.87511
-84.26817,33.876849
-84.26801,33.876989
-84.267899,33.877099
-84.26783,33.8772
-84.268199,33.877399
-84.2683,33.87745
-84.26897,33.87791
-84.269109,33.87803
-84.2692,33.87795
-84.26932,33.877879
-84.269559,33.877769
-84.26986,33.8777
-84.270149,33.877689
-84.271019,33.87786
-84.27183,33.878259
-84.27228,33.87846
-84.27298,33.87887
-84.27507,33.880609
-84.27544,33.8809
-84.276079,33.881279
-84.27691,33.881629
-84.280269,33.88267
-84.28131,33.882989
-84.281769,33.88318
-84.282059,33.88334
-84.282959,33.884049
-84.284289,33.885165
-84.284619,33.88544
-84.284809,33.88558
-84.284949,33.88566
-84.288909,33.88568
-84.296169,33.88568
-84.29982,33.885689
-84.303399,33.885689
-84.30536,33.885699
-84.306169,33.88579
-84.30657,33.88589
-84.306949,33.88603
-84.30629,33.886349
-84.305329,33.886819
-84.304509,33.887399
-84.30294,33.888589
-84.303226,33.889011
-84.304958,33.887955
-84.304664,33.887651
-84.30523,33.887329
