"longitude","latitude"
-84.469138,33.75382
-84.468692,33.753829
-84.4688,33.752289
-84.468129,33.75205
-84.467849,33.75197
-84.467459,33.75187
-84.46742,33.7523
-84.467409,33.75314
-84.46745,33.75381
-84.46757,33.75435
-84.467819,33.7548
-84.46806,33.755059
-84.468399,33.755469
-84.4687,33.75587
-84.468829,33.756289
-84.46894,33.757109
-84.46929,33.759159
-84.469785,33.762015
-84.46981,33.76217
-84.47003,33.763619
-84.47001,33.765379
-84.470039,33.766099
-84.47013,33.766669
-84.470289,33.76718
-84.47042,33.767449
-84.47057,33.76767
-84.47095,33.76812
-84.472144,33.76934
-84.47329,33.770569
-84.473409,33.770839
-84.47346,33.77106
-84.473609,33.77385
-84.473689,33.775789
-84.473719,33.776299
-84.47385,33.776919
-84.47395,33.777179
-84.47424,33.777689
-84.47418,33.77791
-84.4742,33.77807
-84.474249,33.77828
-84.4743,33.7784
-84.47479,33.77898
-84.474969,33.779299
-84.475169,33.779869
-84.475169,33.77998
-84.475129,33.78009
-84.474269,33.78163
-84.47395,33.78212
-84.473369,33.78282
-84.47336,33.782969
-84.473429,33.783109
-84.473839,33.783519
-84.47389,33.783629
-84.47389,33.78378
-84.4736,33.78436
-84.47247,33.78608
-84.472139,33.786479
-84.47093,33.787439
-84.47052,33.787789
-84.47046,33.78795
-84.470189,33.789019
-84.47005,33.79006
-84.469689,33.79176
-84.4694,33.79291
-84.46925,33.793209
-84.469379,33.79406
-84.46962,33.795899
-84.47005,33.79917
-84.47023,33.80157
-84.470229,33.80297
-84.4703,33.803739
-84.4704,33.80433
-84.47065,33.805299
-84.470989,33.806199
-84.472055,33.808594
-84.472089,33.808689
-84.47212,33.80896
-84.472109,33.809239
-84.47206,33.809509
-84.47135,33.81081
-84.47071,33.811869
-84.470549,33.81208
-84.470349,33.812279
-84.47013,33.812459
-84.469279,33.81295
-84.46892,33.81323
-84.468299,33.813959
-84.46816,33.814109
-84.467719,33.81446
-84.465749,33.81604
-84.46309,33.81828
-84.461574,33.819574
-84.461479,33.819649
-84.45854,33.821099
-84.458079,33.821209
-84.457049,33.8213
-84.45486,33.821269
-84.45115,33.820589
-84.44919,33.82023
-84.44834,33.81925
-84.447159,33.81775
-84.447049,33.81761
-84.44702,33.81748
-84.44706,33.817339
-84.447269,33.81709
-84.450519,33.81886
